Date,Consumer Items,Values
1/3/2021,Golden Snapper (Per Kilogram),20.24
1/4/2021,Golden Snapper (Per Kilogram),19.09
1/5/2021,Golden Snapper (Per Kilogram),19.22
1/6/2021,Golden Snapper (Per Kilogram),17.41
1/7/2021,Golden Snapper (Per Kilogram),19.1
1/8/2021,Golden Snapper (Per Kilogram),18.48
1/9/2021,Golden Snapper (Per Kilogram),18.25
1/10/2021,Golden Snapper (Per Kilogram),18.25
1/11/2021,Golden Snapper (Per Kilogram),17.99
1/12/2021,Golden Snapper (Per Kilogram),18.45
1/1/2022,Golden Snapper (Per Kilogram),22.44
1/2/2022,Golden Snapper (Per Kilogram),19.6
1/3/2022,Golden Snapper (Per Kilogram),19.5
1/4/2022,Golden Snapper (Per Kilogram),19.77
1/5/2022,Golden Snapper (Per Kilogram),19.08
1/6/2022,Golden Snapper (Per Kilogram),19.12
1/7/2022,Golden Snapper (Per Kilogram),19.33
1/8/2022,Golden Snapper (Per Kilogram),20.41
1/9/2022,Golden Snapper (Per Kilogram),20.77
1/10/2022,Golden Snapper (Per Kilogram),19.73
1/11/2022,Golden Snapper (Per Kilogram),19.96
1/12/2022,Golden Snapper (Per Kilogram),20.29
1/1/2014,Gold Banded Scad (Kuning) (Per Kilogram),7.08
1/2/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.75
1/3/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.62
1/4/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.54
1/5/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.57
1/6/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.75
1/7/2014,Gold Banded Scad (Kuning) (Per Kilogram),7.04
1/8/2014,Gold Banded Scad (Kuning) (Per Kilogram),7.03
1/9/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.69
1/10/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.63
1/11/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.73
1/12/2014,Gold Banded Scad (Kuning) (Per Kilogram),6.87
1/1/2015,Gold Banded Scad (Kuning) (Per Kilogram),7.33
1/2/2015,Gold Banded Scad (Kuning) (Per Kilogram),7.48
1/3/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.94
1/4/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.83
1/5/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.93
1/6/2015,Gold Banded Scad (Kuning) (Per Kilogram),7.04
1/7/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.99
1/8/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.8
1/9/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.81
1/10/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.9
1/11/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.79
1/12/2015,Gold Banded Scad (Kuning) (Per Kilogram),6.69
1/1/2016,Gold Banded Scad (Kuning) (Per Kilogram),7.16
1/2/2016,Gold Banded Scad (Kuning) (Per Kilogram),7.25
1/3/2016,Gold Banded Scad (Kuning) (Per Kilogram),7.24
1/4/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.7
1/5/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.97
1/6/2016,Gold Banded Scad (Kuning) (Per Kilogram),7.03
1/7/2016,Gold Banded Scad (Kuning) (Per Kilogram),7.1
1/8/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.94
1/9/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.76
1/10/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.89
1/11/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.77
1/12/2016,Gold Banded Scad (Kuning) (Per Kilogram),6.97
1/1/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.41
1/2/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.18
1/3/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.1
1/4/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.03
1/5/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.17
1/6/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.31
1/7/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.26
1/8/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.21
1/9/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.15
1/10/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.44
1/11/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.4
1/12/2017,Gold Banded Scad (Kuning) (Per Kilogram),7.33
1/1/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.8
1/2/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.03
1/3/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.66
1/4/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.72
1/5/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.02
1/6/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.86
1/7/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.06
1/8/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.09
1/9/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.01
1/10/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.85
1/11/2018,Gold Banded Scad (Kuning) (Per Kilogram),7.84
1/12/2018,Gold Banded Scad (Kuning) (Per Kilogram),8.06
1/1/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.61
1/2/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.21
1/3/2019,Gold Banded Scad (Kuning) (Per Kilogram),7.91
1/4/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.1
1/5/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.24
1/6/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.1
1/7/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.34
1/8/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.85
1/9/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.13
1/10/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.37
1/11/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.05
1/12/2019,Gold Banded Scad (Kuning) (Per Kilogram),8.25
1/1/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.48
1/2/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.45
1/3/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.43
1/4/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.29
1/5/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.13
1/6/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.03
1/7/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.07
1/8/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.47
1/9/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.28
1/10/2020,Gold Banded Scad (Kuning) (Per Kilogram),7.84
1/11/2020,Gold Banded Scad (Kuning) (Per Kilogram),7.98
1/12/2020,Gold Banded Scad (Kuning) (Per Kilogram),8.06
1/1/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.32
1/2/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.44
1/3/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.26
1/4/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.36
1/5/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.89
1/6/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.71
1/7/2021,Gold Banded Scad (Kuning) (Per Kilogram),8.93
1/8/2021,Gold Banded Scad (Kuning) (Per Kilogram),9.32
1/9/2021,Gold Banded Scad (Kuning) (Per Kilogram),9.44
1/10/2021,Gold Banded Scad (Kuning) (Per Kilogram),9.66
1/11/2021,Gold Banded Scad (Kuning) (Per Kilogram),9.5
1/12/2021,Gold Banded Scad (Kuning) (Per Kilogram),9.49
1/1/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.64
1/2/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.57
1/3/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.15
1/4/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.2
1/5/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.5
1/6/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.4
1/7/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.69
1/8/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.76
1/9/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.61
1/10/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.44
1/11/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.51
1/12/2022,Gold Banded Scad (Kuning) (Per Kilogram),9.43
1/1/2014,Fried Carrot Cake (Per Plate),2.79
1/2/2014,Fried Carrot Cake (Per Plate),2.79
1/3/2014,Fried Carrot Cake (Per Plate),2.79
1/4/2014,Fried Carrot Cake (Per Plate),2.79
1/5/2014,Fried Carrot Cake (Per Plate),2.79
1/6/2014,Fried Carrot Cake (Per Plate),2.79
1/7/2014,Fried Carrot Cake (Per Plate),2.79
1/8/2014,Fried Carrot Cake (Per Plate),2.79
1/9/2014,Fried Carrot Cake (Per Plate),2.79
1/10/2014,Fried Carrot Cake (Per Plate),2.79
1/11/2014,Fried Carrot Cake (Per Plate),2.81
1/12/2014,Fried Carrot Cake (Per Plate),2.82
1/1/2015,Fried Carrot Cake (Per Plate),2.82
1/2/2015,Fried Carrot Cake (Per Plate),2.84
1/3/2015,Fried Carrot Cake (Per Plate),2.84
1/4/2015,Fried Carrot Cake (Per Plate),2.84
1/5/2015,Fried Carrot Cake (Per Plate),2.84
1/6/2015,Fried Carrot Cake (Per Plate),2.84
1/7/2015,Fried Carrot Cake (Per Plate),2.86
1/8/2015,Fried Carrot Cake (Per Plate),2.86
1/9/2015,Fried Carrot Cake (Per Plate),2.86
1/10/2015,Fried Carrot Cake (Per Plate),2.86
1/11/2015,Fried Carrot Cake (Per Plate),2.86
1/12/2015,Fried Carrot Cake (Per Plate),2.86
1/1/2016,Fried Carrot Cake (Per Plate),2.87
1/2/2016,Fried Carrot Cake (Per Plate),2.89
1/3/2016,Fried Carrot Cake (Per Plate),2.88
1/4/2016,Fried Carrot Cake (Per Plate),2.88
1/5/2016,Fried Carrot Cake (Per Plate),2.88
1/6/2016,Fried Carrot Cake (Per Plate),2.88
1/7/2016,Fried Carrot Cake (Per Plate),2.88
1/8/2016,Fried Carrot Cake (Per Plate),2.9
1/9/2016,Fried Carrot Cake (Per Plate),2.9
1/10/2016,Fried Carrot Cake (Per Plate),2.91
1/11/2016,Fried Carrot Cake (Per Plate),2.91
1/12/2016,Fried Carrot Cake (Per Plate),2.91
1/1/2017,Fried Carrot Cake (Per Plate),2.91
1/2/2017,Fried Carrot Cake (Per Plate),2.91
1/3/2017,Fried Carrot Cake (Per Plate),2.91
1/4/2017,Fried Carrot Cake (Per Plate),2.93
1/5/2017,Fried Carrot Cake (Per Plate),2.93
1/6/2017,Fried Carrot Cake (Per Plate),2.95
1/7/2017,Fried Carrot Cake (Per Plate),2.96
1/8/2017,Fried Carrot Cake (Per Plate),2.96
1/9/2017,Fried Carrot Cake (Per Plate),2.96
1/10/2017,Fried Carrot Cake (Per Plate),2.96
1/11/2017,Fried Carrot Cake (Per Plate),2.96
1/12/2017,Fried Carrot Cake (Per Plate),2.96
1/1/2018,Fried Carrot Cake (Per Plate),2.96
1/2/2018,Fried Carrot Cake (Per Plate),3
1/3/2018,Fried Carrot Cake (Per Plate),3
1/4/2018,Fried Carrot Cake (Per Plate),3.01
1/5/2018,Fried Carrot Cake (Per Plate),3.01
1/6/2018,Fried Carrot Cake (Per Plate),3.03
1/7/2018,Fried Carrot Cake (Per Plate),3.03
1/8/2018,Fried Carrot Cake (Per Plate),3.01
1/9/2018,Fried Carrot Cake (Per Plate),3.01
1/10/2018,Fried Carrot Cake (Per Plate),3.01
1/11/2018,Fried Carrot Cake (Per Plate),3.01
1/12/2018,Fried Carrot Cake (Per Plate),3.03
1/1/2019,Fried Carrot Cake (Per Plate),3.04
1/2/2019,Fried Carrot Cake (Per Plate),3.03
1/3/2019,Fried Carrot Cake (Per Plate),3.04
1/4/2019,Fried Carrot Cake (Per Plate),3.04
1/5/2019,Fried Carrot Cake (Per Plate),3.04
1/6/2019,Fried Carrot Cake (Per Plate),3.04
1/7/2019,Fried Carrot Cake (Per Plate),3.05
1/8/2019,Fried Carrot Cake (Per Plate),3.07
1/9/2019,Fried Carrot Cake (Per Plate),3.07
1/10/2019,Fried Carrot Cake (Per Plate),3.07
1/11/2019,Fried Carrot Cake (Per Plate),3.07
1/12/2019,Fried Carrot Cake (Per Plate),3.07
1/1/2020,Fried Carrot Cake (Per Plate),3.08
1/2/2020,Fried Carrot Cake (Per Plate),3.07
1/3/2020,Fried Carrot Cake (Per Plate),3.07
1/4/2020,Fried Carrot Cake (Per Plate),3.07
1/5/2020,Fried Carrot Cake (Per Plate),3.07
1/6/2020,Fried Carrot Cake (Per Plate),3.07
1/7/2020,Fried Carrot Cake (Per Plate),3.07
1/8/2020,Fried Carrot Cake (Per Plate),3.09
1/9/2020,Fried Carrot Cake (Per Plate),3.09
1/10/2020,Fried Carrot Cake (Per Plate),3.12
1/11/2020,Fried Carrot Cake (Per Plate),3.12
1/12/2020,Fried Carrot Cake (Per Plate),3.12
1/1/2021,Fried Carrot Cake (Per Plate),3.1
1/2/2021,Fried Carrot Cake (Per Plate),3.1
1/3/2021,Fried Carrot Cake (Per Plate),3.11
1/4/2021,Fried Carrot Cake (Per Plate),3.13
1/5/2021,Fried Carrot Cake (Per Plate),3.13
1/6/2021,Fried Carrot Cake (Per Plate),3.13
1/7/2021,Fried Carrot Cake (Per Plate),3.13
1/8/2021,Fried Carrot Cake (Per Plate),3.16
1/9/2021,Fried Carrot Cake (Per Plate),3.16
1/10/2021,Fried Carrot Cake (Per Plate),3.16
1/11/2021,Fried Carrot Cake (Per Plate),3.16
1/12/2021,Fried Carrot Cake (Per Plate),3.17
1/1/2022,Fried Carrot Cake (Per Plate),3.21
1/2/2022,Fried Carrot Cake (Per Plate),3.27
1/3/2022,Fried Carrot Cake (Per Plate),3.31
1/4/2022,Fried Carrot Cake (Per Plate),3.35
1/5/2022,Fried Carrot Cake (Per Plate),3.35
1/6/2022,Fried Carrot Cake (Per Plate),3.36
1/7/2022,Fried Carrot Cake (Per Plate),3.37
1/8/2022,Fried Carrot Cake (Per Plate),3.37
1/9/2022,Fried Carrot Cake (Per Plate),3.38
1/10/2022,Fried Carrot Cake (Per Plate),3.4
1/11/2022,Fried Carrot Cake (Per Plate),3.42
1/12/2022,Fried Carrot Cake (Per Plate),3.42
1/1/2014,Fresh Milk (Per Litre),2.88
1/2/2014,Fresh Milk (Per Litre),2.91
1/3/2014,Fresh Milk (Per Litre),2.85
1/4/2014,Fresh Milk (Per Litre),2.94
1/5/2014,Fresh Milk (Per Litre),2.95
1/6/2014,Fresh Milk (Per Litre),2.86
1/7/2014,Fresh Milk (Per Litre),2.8
1/8/2014,Fresh Milk (Per Litre),2.84
1/9/2014,Fresh Milk (Per Litre),2.83
1/10/2014,Fresh Milk (Per Litre),2.83
1/11/2014,Fresh Milk (Per Litre),2.83
1/12/2014,Fresh Milk (Per Litre),2.96
1/1/2015,Fresh Milk (Per Litre),2.83
1/2/2015,Fresh Milk (Per Litre),2.81
1/3/2015,Fresh Milk (Per Litre),2.9
1/4/2015,Fresh Milk (Per Litre),2.81
1/5/2015,Fresh Milk (Per Litre),2.83
1/6/2015,Fresh Milk (Per Litre),2.86
1/7/2015,Fresh Milk (Per Litre),2.86
1/8/2015,Fresh Milk (Per Litre),2.88
1/9/2015,Fresh Milk (Per Litre),2.78
1/10/2015,Fresh Milk (Per Litre),2.8
1/11/2015,Fresh Milk (Per Litre),2.82
1/12/2015,Fresh Milk (Per Litre),2.85
1/1/2016,Fresh Milk (Per Litre),2.82
1/2/2016,Fresh Milk (Per Litre),2.85
1/3/2016,Fresh Milk (Per Litre),2.8
1/4/2016,Fresh Milk (Per Litre),2.76
1/5/2016,Fresh Milk (Per Litre),2.77
1/6/2016,Fresh Milk (Per Litre),2.78
1/7/2016,Fresh Milk (Per Litre),2.79
1/8/2016,Fresh Milk (Per Litre),2.84
1/9/2016,Fresh Milk (Per Litre),2.82
1/10/2016,Fresh Milk (Per Litre),2.8
1/11/2016,Fresh Milk (Per Litre),2.84
1/12/2016,Fresh Milk (Per Litre),2.8
1/1/2017,Fresh Milk (Per Litre),2.74
1/2/2017,Fresh Milk (Per Litre),2.76
1/3/2017,Fresh Milk (Per Litre),2.82
1/4/2017,Fresh Milk (Per Litre),2.95
1/5/2017,Fresh Milk (Per Litre),2.85
1/6/2017,Fresh Milk (Per Litre),2.78
1/7/2017,Fresh Milk (Per Litre),2.77
1/8/2017,Fresh Milk (Per Litre),2.8
1/9/2017,Fresh Milk (Per Litre),2.82
1/10/2017,Fresh Milk (Per Litre),2.8
1/11/2017,Fresh Milk (Per Litre),2.79
1/12/2017,Fresh Milk (Per Litre),2.86
1/1/2018,Fresh Milk (Per Litre),2.82
1/2/2018,Fresh Milk (Per Litre),2.87
1/3/2018,Fresh Milk (Per Litre),2.87
1/4/2018,Fresh Milk (Per Litre),2.86
1/5/2018,Fresh Milk (Per Litre),2.87
1/6/2018,Fresh Milk (Per Litre),2.88
1/7/2018,Fresh Milk (Per Litre),2.85
1/8/2018,Fresh Milk (Per Litre),2.84
1/9/2018,Fresh Milk (Per Litre),2.89
1/10/2018,Fresh Milk (Per Litre),2.9
1/11/2018,Fresh Milk (Per Litre),2.85
1/12/2018,Fresh Milk (Per Litre),2.87
1/1/2019,Fresh Milk (Per Litre),3.2
1/2/2019,Fresh Milk (Per Litre),3.21
1/3/2019,Fresh Milk (Per Litre),3.2
1/4/2019,Fresh Milk (Per Litre),3.2
1/5/2019,Fresh Milk (Per Litre),3.21
1/6/2019,Fresh Milk (Per Litre),3.21
1/7/2019,Fresh Milk (Per Litre),3.2
1/8/2019,Fresh Milk (Per Litre),3.23
1/9/2019,Fresh Milk (Per Litre),3.21
1/10/2019,Fresh Milk (Per Litre),3.22
1/11/2019,Fresh Milk (Per Litre),3.22
1/12/2019,Fresh Milk (Per Litre),3.23
1/1/2020,Fresh Milk (Per Litre),3.22
1/2/2020,Fresh Milk (Per Litre),3.25
1/3/2020,Fresh Milk (Per Litre),3.21
1/4/2020,Fresh Milk (Per Litre),3.37
1/5/2020,Fresh Milk (Per Litre),3.36
1/6/2020,Fresh Milk (Per Litre),3.37
1/7/2020,Fresh Milk (Per Litre),3.37
1/8/2020,Fresh Milk (Per Litre),3.36
1/9/2020,Fresh Milk (Per Litre),3.37
1/10/2020,Fresh Milk (Per Litre),3.37
1/11/2020,Fresh Milk (Per Litre),3.37
1/12/2020,Fresh Milk (Per Litre),3.36
1/1/2021,Fresh Milk (Per Litre),3.37
1/2/2021,Fresh Milk (Per Litre),3.38
1/3/2021,Fresh Milk (Per Litre),3.37
1/4/2021,Fresh Milk (Per Litre),3.37
1/5/2021,Fresh Milk (Per Litre),3.37
1/6/2021,Fresh Milk (Per Litre),3.37
1/7/2021,Fresh Milk (Per Litre),3.37
1/8/2021,Fresh Milk (Per Litre),3.37
1/9/2021,Fresh Milk (Per Litre),3.37
1/10/2021,Fresh Milk (Per Litre),3.37
1/11/2021,Fresh Milk (Per Litre),3.37
1/12/2021,Fresh Milk (Per Litre),3.37
1/1/2022,Fresh Milk (Per Litre),3.35
1/2/2022,Fresh Milk (Per Litre),3.36
1/3/2022,Fresh Milk (Per Litre),3.36
1/4/2022,Fresh Milk (Per Litre),3.37
1/5/2022,Fresh Milk (Per Litre),3.36
1/6/2022,Fresh Milk (Per Litre),3.39
1/7/2022,Fresh Milk (Per Litre),3.37
1/8/2022,Fresh Milk (Per Litre),3.39
1/9/2022,Fresh Milk (Per Litre),3.45
1/10/2022,Fresh Milk (Per Litre),3.43
1/11/2022,Fresh Milk (Per Litre),3.44
1/12/2022,Fresh Milk (Per Litre),3.45
1/1/2014,Flowery Grouper (Per Kilogram),14.77
1/2/2014,Flowery Grouper (Per Kilogram),14.43
1/3/2014,Flowery Grouper (Per Kilogram),13.41
1/4/2014,Flowery Grouper (Per Kilogram),13.33
1/5/2014,Flowery Grouper (Per Kilogram),13.26
1/6/2014,Flowery Grouper (Per Kilogram),13.43
1/7/2014,Flowery Grouper (Per Kilogram),13.73
1/8/2014,Flowery Grouper (Per Kilogram),13.97
1/9/2014,Flowery Grouper (Per Kilogram),13.82
1/10/2014,Flowery Grouper (Per Kilogram),13.66
1/11/2014,Flowery Grouper (Per Kilogram),13.92
1/12/2014,Flowery Grouper (Per Kilogram),13.74
1/1/2015,Flowery Grouper (Per Kilogram),14.01
1/2/2015,Flowery Grouper (Per Kilogram),15.12
1/3/2015,Flowery Grouper (Per Kilogram),14.54
1/4/2015,Flowery Grouper (Per Kilogram),14.01
1/5/2015,Flowery Grouper (Per Kilogram),13.77
1/6/2015,Flowery Grouper (Per Kilogram),13.89
1/7/2015,Flowery Grouper (Per Kilogram),13.87
1/8/2015,Flowery Grouper (Per Kilogram),13.67
1/9/2015,Flowery Grouper (Per Kilogram),13.69
1/10/2015,Flowery Grouper (Per Kilogram),13.45
1/11/2015,Flowery Grouper (Per Kilogram),13.37
1/12/2015,Flowery Grouper (Per Kilogram),13.23
1/1/2016,Flowery Grouper (Per Kilogram),15.07
1/2/2016,Flowery Grouper (Per Kilogram),15.6
1/3/2016,Flowery Grouper (Per Kilogram),14.18
1/4/2016,Flowery Grouper (Per Kilogram),13.67
1/5/2016,Flowery Grouper (Per Kilogram),14.05
1/6/2016,Flowery Grouper (Per Kilogram),14.37
1/7/2016,Flowery Grouper (Per Kilogram),14.63
1/8/2016,Flowery Grouper (Per Kilogram),14.39
1/9/2016,Flowery Grouper (Per Kilogram),14.59
1/10/2016,Flowery Grouper (Per Kilogram),14.28
1/11/2016,Flowery Grouper (Per Kilogram),14.33
1/12/2016,Flowery Grouper (Per Kilogram),14.11
1/1/2017,Flowery Grouper (Per Kilogram),15.26
1/2/2017,Flowery Grouper (Per Kilogram),14.06
1/3/2017,Flowery Grouper (Per Kilogram),14.25
1/4/2017,Flowery Grouper (Per Kilogram),13.91
1/5/2017,Flowery Grouper (Per Kilogram),14.38
1/6/2017,Flowery Grouper (Per Kilogram),14.03
1/7/2017,Flowery Grouper (Per Kilogram),13.96
1/8/2017,Flowery Grouper (Per Kilogram),14.73
1/9/2017,Flowery Grouper (Per Kilogram),14.5
1/10/2017,Flowery Grouper (Per Kilogram),13.87
1/11/2017,Flowery Grouper (Per Kilogram),13.78
1/12/2017,Flowery Grouper (Per Kilogram),13.51
1/1/2018,Flowery Grouper (Per Kilogram),14.4
1/2/2018,Flowery Grouper (Per Kilogram),16.11
1/3/2018,Flowery Grouper (Per Kilogram),14.12
1/4/2018,Flowery Grouper (Per Kilogram),12.79
1/5/2018,Flowery Grouper (Per Kilogram),12.71
1/6/2018,Flowery Grouper (Per Kilogram),13.04
1/7/2018,Flowery Grouper (Per Kilogram),13.84
1/8/2018,Flowery Grouper (Per Kilogram),13.88
1/9/2018,Flowery Grouper (Per Kilogram),14.55
1/10/2018,Flowery Grouper (Per Kilogram),13.29
1/11/2018,Flowery Grouper (Per Kilogram),13.11
1/12/2018,Flowery Grouper (Per Kilogram),13.51
1/1/2019,Flowery Grouper (Per Kilogram),13.93
1/2/2019,Flowery Grouper (Per Kilogram),14.47
1/3/2019,Flowery Grouper (Per Kilogram),13.4
1/4/2019,Flowery Grouper (Per Kilogram),13.66
1/5/2019,Flowery Grouper (Per Kilogram),12.55
1/6/2019,Flowery Grouper (Per Kilogram),13.93
1/7/2019,Flowery Grouper (Per Kilogram),15.02
1/8/2019,Flowery Grouper (Per Kilogram),14.56
1/9/2019,Flowery Grouper (Per Kilogram),14.81
1/10/2019,Flowery Grouper (Per Kilogram),14.8
1/11/2019,Flowery Grouper (Per Kilogram),13.57
1/12/2019,Flowery Grouper (Per Kilogram),14.8
1/1/2020,Flowery Grouper (Per Kilogram),15.99
1/2/2020,Flowery Grouper (Per Kilogram),14.62
1/3/2020,Flowery Grouper (Per Kilogram),13.43
1/4/2020,Flowery Grouper (Per Kilogram),13.26
1/5/2020,Flowery Grouper (Per Kilogram),13.26
1/6/2020,Flowery Grouper (Per Kilogram),15.29
1/7/2020,Flowery Grouper (Per Kilogram),12.99
1/8/2020,Flowery Grouper (Per Kilogram),13.08
1/9/2020,Flowery Grouper (Per Kilogram),13.05
1/10/2020,Flowery Grouper (Per Kilogram),13.29
1/11/2020,Flowery Grouper (Per Kilogram),13.78
1/12/2020,Flowery Grouper (Per Kilogram),13.01
1/1/2021,Flowery Grouper (Per Kilogram),13.94
1/2/2021,Flowery Grouper (Per Kilogram),14.48
1/3/2021,Flowery Grouper (Per Kilogram),13.51
1/4/2021,Flowery Grouper (Per Kilogram),12.97
1/5/2021,Flowery Grouper (Per Kilogram),12.81
1/6/2021,Flowery Grouper (Per Kilogram),12.59
1/7/2021,Flowery Grouper (Per Kilogram),13.05
1/8/2021,Flowery Grouper (Per Kilogram),13.04
1/9/2021,Flowery Grouper (Per Kilogram),13.52
1/10/2021,Flowery Grouper (Per Kilogram),13.07
1/11/2021,Flowery Grouper (Per Kilogram),13.29
1/12/2021,Flowery Grouper (Per Kilogram),14.04
1/1/2022,Flowery Grouper (Per Kilogram),15.33
1/2/2022,Flowery Grouper (Per Kilogram),13.78
1/3/2022,Flowery Grouper (Per Kilogram),13.72
1/4/2022,Flowery Grouper (Per Kilogram),13.38
1/5/2022,Flowery Grouper (Per Kilogram),14.48
1/6/2022,Flowery Grouper (Per Kilogram),14.65
1/7/2022,Flowery Grouper (Per Kilogram),15.36
1/8/2022,Flowery Grouper (Per Kilogram),14.97
1/9/2022,Flowery Grouper (Per Kilogram),15.34
1/10/2022,Flowery Grouper (Per Kilogram),15.27
1/11/2022,Flowery Grouper (Per Kilogram),15.42
1/12/2022,Flowery Grouper (Per Kilogram),15.24
1/1/2014,Fishball Noodle (Per Bowl),3.11
1/2/2014,Fishball Noodle (Per Bowl),3.11
1/3/2014,Fishball Noodle (Per Bowl),3.16
1/4/2014,Fishball Noodle (Per Bowl),3.16
1/5/2014,Fishball Noodle (Per Bowl),3.16
1/6/2014,Fishball Noodle (Per Bowl),3.16
1/7/2014,Fishball Noodle (Per Bowl),3.16
1/8/2014,Fishball Noodle (Per Bowl),3.16
1/9/2014,Fishball Noodle (Per Bowl),3.16
1/10/2014,Fishball Noodle (Per Bowl),3.16
1/11/2014,Fishball Noodle (Per Bowl),3.16
1/12/2014,Fishball Noodle (Per Bowl),3.17
1/1/2015,Fishball Noodle (Per Bowl),3.18
1/2/2015,Fishball Noodle (Per Bowl),3.18
1/3/2015,Fishball Noodle (Per Bowl),3.18
1/4/2015,Fishball Noodle (Per Bowl),3.21
1/5/2015,Fishball Noodle (Per Bowl),3.21
1/6/2015,Fishball Noodle (Per Bowl),3.21
1/7/2015,Fishball Noodle (Per Bowl),3.21
1/8/2015,Fishball Noodle (Per Bowl),3.22
1/9/2015,Fishball Noodle (Per Bowl),3.23
1/10/2015,Fishball Noodle (Per Bowl),3.23
1/11/2015,Fishball Noodle (Per Bowl),3.23
1/12/2015,Fishball Noodle (Per Bowl),3.23
1/1/2016,Fishball Noodle (Per Bowl),3.23
1/2/2016,Fishball Noodle (Per Bowl),3.24
1/3/2016,Fishball Noodle (Per Bowl),3.25
1/4/2016,Fishball Noodle (Per Bowl),3.25
1/5/2016,Fishball Noodle (Per Bowl),3.25
1/6/2016,Fishball Noodle (Per Bowl),3.27
1/7/2016,Fishball Noodle (Per Bowl),3.27
1/8/2016,Fishball Noodle (Per Bowl),3.28
